year;county;uniID;statement_headline;statement_german;statement_english;SPD;CDU_CSU;Greens;FDP;AfD;Left;SPD_rationale;CDU_CSU_rationale;Greens_rationale;FDP_rationale;AfD_rationale;Left_rationale
2023;BY;A11;Mindestlohn bei Pflichtpraktika;Bayern soll sich dafuer einsetzen, dass bei Pflichtpraktika der Mindestlohn gezahlt werden muss.;Bavaria should be committed to the fact that the minimum wage must be paid for mandatory internships.;1;0;0;0;1.0;1;Schleswig-Holstein ist ein starkes Bundesland, aber seine wirtschaftliche Kraft kommt bei Weitem nicht bei allen Menschen an. Die Loehne in unserer Heimat sind im Vergleich mit den anderen westdeutschen Bundeslaendern immer noch deutlich niedriger. Wir werden daher ein modernes Tariftreue- und Vergabegesetz einfuehren. Oeffentliche Auftraege und Foerderungen werden bei uns nur diejenigen bekommen, die ihre Beschaeftigten ordentlich bezahlen.;Das Schleswig-Holsteinische Tariftreue- und Vergabegesetz regelt klar, dass oeffentliche Auftraege nur an Unternehmen vergeben werden duerfen, die den gesetzlichen Mindestlohn oder in einigen Brachen sogar die zwischen den Tarifparteien vereinbarten Tarifloehne zahlen. In vielen Bereichen gibt es jedoch schlicht keine Tarifloehne, auf die sich das Vergaberecht beziehen koennte;Wir werden uns dafuer einsetzen, das Vergabegesetz des Landes zu ueberarbeiten. Insbesondere soll eine Verpflichtung zur Zahlung von Tarifloehnen oder Loehnen in Anlehnung an Tarifvertraege bei Vergaben eingefuehrt werden.;Wir haben einen gesetzlichen Mindestlohn, der zwingend einzuhalten ist. Wir haben das Buerokratiemonster Tariftreue- und Vergabegesetz abgeschafft und wollen wieder mehr Unternehmen von oeffentlichen Auftraegen profitieren lassen und nicht weniger.;Das sog. Tariftreue- und Vergabegesetz wurde aus gutem Grunde abgeschafft, da es die Vergabe von Auftraegen behindert. statt sie zu befoerdern. Es gibt zahlreiche Unternehmen, die uebertariflich zahlen. Eine Bindung an Tarifloehne waere kontraproduktiv.;Die oeffentliche Hand kann und soll dazu beitragen, dass die Tarifbindung gestaerkt wird und mehr Beschaeftigte von guter Arbeit mit guten Loehnen profitieren. Die bisherige Landesregierung hat das Tariftreuegesetz gekippt, wir werden es wieder in Kraft setzen und mittels eines Tarifregister nach Vorbild Mecklenburg-Vorpommerns in diesem Bereich zusaetzlich Transparenz schaffen und Einfluss auf Unternehmen nehmen, hier Standards fuer gute Arbeit einzuhalten.
2023;BY;A12;Waffenlieferungen an die Ukraine;Der Freistaat soll sich fuer weitere Waffenlieferungen an die Ukraine einsetzen.;The Free State should work for further arms deliveries to Ukraine.;1;1;1;1;0.0;0;Viele Gemeinden sowie die großen Staedte in Schleswig-Holstein haben sich zu Sicheren Haefen erklaert und haben so bereits signalisiert, dass sie mehr Gefluechtete aufnehmen moechten. Leider blockierten in der Vergangenheit die hoeheren politischen Ebenen die Aufnahme zusaetzlicher Gefluechteter. Dies wollen wir aendern.;Ueber die Aufnahme von Asylbewerberinnen und Asylbewerbern in Deutschland entscheidet der Bund. Ihm obliegt die Steuerung des deutschen Einwanderungs- und Asylrechts unter Beruecksichtigung der Aufnahme- und Integrationsfaehigkeit sowie unter Beachtung der humanitaeren Verpflichtungen der Bundesrepublik Deutschland. Selbstaendige Aufnahmen von Gefluechteten durch die Kommunen wuerden einer einheitlichen Aufnahmepolitik des Bundes und der auf EU-Ebene angestrebten gemeinsamen Politik entgegenstehen.;Wir begrueßen und unterstuetzen die Initiative der Seebruecke ,,Sichere Haefen, auch ueber den Verteilungsschluessel hinaus, mehr Gefluechtete aufzunehmen und sind der Ueberzeugung, dass den Bundeslaendern gemeinsam mit den Kommunen mehr Spielraum fuer eine Aufnahme ueber die Quote hinaus gegeben werden muss.;Die Fluechtlingspolitik muss Aufgabe des Bundes und der Laender bleiben. Es kann nicht so laufen, dass jede Kommune ihre eigene Fluechtlingspolitik betreibt.;Die Aufnahme von Schutzsuchenden muß zentral gesteuert werden, um die Belastungen, die dadurch fuer die Kommunen entstehen, gerecht zu verteilen. Die allermeisten Kommunen muessten sich wegen der zusaetzlichen Kosten ohnehin an das Land wenden.;Wir wollen Menschen helfen statt Europa weiter abzuschotten. Deswegen wollen wir einen Politikwechsel bei der Aufnahme: Die Kommunen duerfen mit den Kosten von Flucht und Integration nicht allein gelassen werden. Wir wollen daher einen Fonds fuer Willkommenskommunen, der Gefluechteten Bewegungsfreiheit sichert und zugleich aufnahmebereiten Kommunen und solidarischen Staedten direkt hilft. Wir wollen aber nicht, dass Kommunen die Aufnahme von Gefluechteten verweigern koennen.
2023;BY;A13;Mindestalter fuer Ministerpraesidenten;Fuer das Amt des Bayerischen Ministerpraesidenten bzw. der Ministerpraesidentin soll weiterhin ein Mindestalter von 40 Jahren gelten.;A minimum age of 40 years should continue to apply to the office of Bavarian Minister Praesident.;0;1;0;0;1.0;0;Fahrraeder sollten in allen Zuegen kostenfrei mitgenommen werden koennen und ein Abstellplatz, muss gewaehrleistet sein. Insbesondere fuer Pendlerinnen muessen bessere Angebote als bisher geschaffen werden.;Um gerade jungen Menschen das Pendeln zu erleichtern, werden wir die Fahrradmitnahme im OePNV fuer Menschen bis einschließlich 25 Jahre kostenlos ermoeglichen.;Ergaenzend zum Ausbau der Radinfrastruktur sowie von Bikesharing-Angeboten werden wir die Konditionen fuer die Mitnahme von Fahrraedern in Zuegen, auf Faehren und in Ueberlandbussen verbessern und attraktiver gestalten.;Ja, wir wollen auch die verschiedenen Verkehrstraeger besser miteinander verknuepfen. Dies ist auch fuer den Tourismus im Land von Bedeutung.;Die bisherige Praxis hat sich bewaehrt.;Die kostenlose Mitnahme von Fahrraedern im OePNV erhoeht die Attraktivitaet dieser beiden Alternativen zum Auto. Dies gilt insbesondere fuer Pendlerinnen, die mit einem ausgebauten OePNV eine Alternative zum Auto bekommen. Mit dem Fahrrad koennen sie die jeweils ,,letzte Meile am Wohn- und Arbeitsort ueberbruecken. Es muss jedoch dafuer gesorgt werden, dass nicht Pendlerinnen mit und ohne Fahrrad oder Einheimische und Touristinnen gegeneinander ausgespielt werden.
2023;BY;A14;Einrichtung von Drogenkonsumraeumen;Der Freistaat soll die Einrichtung von Drogenkonsumraeumen in bayerischen Staedten unterstuetzen.;The Free State is intended to set up the establishment of drug consumeraeumen in Bavarian States.;1;0;1;1;0.0;1;Wir wollen Hochschulen und Unternehmen enger miteinander verzahnen. Dies gelingt durch gutes Wissensmanagement, passende Austauschplattformen sowie fokussierte, fruehzeitige Vermittlung der relevanten Kontakte. Diese Formate werden wir entwickeln und etablieren. Forschung und Transfer wollen wir durch die Nutzung von Reallaboren oder Experimentierraeumen staerken. Innovationen, die sich auch durch Ausgruendungen zeigen koennen, werden wir unterstuetzen.;Wir wollen, dass der Transfer von Wissen und Erfindungen zwischen Hochschulen und Wirtschaft noch besser wird. Davon profitiert auch die Lehre. Im Gegenzug koennen gute und kluge Koepfe an den Hochschulen staerker von der Wirtschaft unterstuetzt werden. Wir wollen insbesondere Ausgruendungen aus unseren Hochschulen foerdern. Studierende mit guten Ideen sollen einfacher als bisher Startups gruenden koennen und dabei eng mit der Hochschule zusammenarbeiten. Davon profitieren Hochschulen und Unternehmen.;Die Unabhaengigkeit von Forschung und Lehre ist ein Grundpfeiler der Wissenschaft. Die Zusammenarbeit mit Unternehmen darf nicht zu einer Abhaengigkeit der Hochschulen beispielsweise von privaten Drittmitteln fuehren. Jedoch ist es wichtig, Erkenntnisse aus der Forschung in Gesellschaft und Wirtschaft zu tragen. Es koennen positive Synergien aus der Zusammenarbeit zwischen staatlichen Hochschulen und privaten Unternehmen entstehen.;Wir haben dies bereits im neuen Hochschulgesetz verankert, was nun verstaerkt mit Leben gefuellt werden muss. Wir wollen auch das Thema Unternehmensgruendung bereits waehrend des Studiums staerken und die Beteiligung von Hochschulen an Ausgruendungen vereinfachen, um aus mehr guten Ideen und interessanten Innovationen auch Geschaeftsmodelle zu machen, die unsere Gesellschaft bereichern und unseren Wohlstand sichern.;Ist pauschal nicht zu beantworten. Generell muss die Freiheit von Forschung und Lehre garantiert bleiben. Ein Einfluss von Unternehmen auf unsere Hochschulen ist daher zu unterbleiben. Es spricht aber nichts dagegen, wenn vermehrt Praktika angeboten werden oder bei Ausgruendungen, Inkubatoren oder Start-ups Hochschulen mit privaten Unternehmen zusammenarbeiten.;Die Hochschulen sollen Orte der transparenten Forschung und gesellschaftlichen Verantwortung sein, die sich an wissenschaftlichen Kriterien ausrichten. Die Interessen von Unternehmen duerfen nicht die Forschungsthemen von Hochschulen bestimmen. Dafuer brauchen sie eine angemessene Grundausstattung, um unabhaengige Forschung und Lehre betreiben zu koennen.
2023;BY;A15;Entnahme von Tiefengrundwasser;Es sollen weiterhin Genehmigungen zur Entnahme von Tiefengrundwasser zu gewerblichen Zwecken erteilt werden.;Approval for the removal of deep groundwater for commercial purposes should continue to be granted.;0;0;0;1;1.0;0;Nicht an den Kommunalwahlen teilnehmen zu duerfen, verhindert Teilhabe und Integration. Dabei identifizieren sich viele Menschen, die ohne deutsche Staatsangehoerigkeit dauerhaft in Schleswig-Holstein leben, sehr mit ihrer Gemeinde vor Ort. Ein kommunales Wahlrecht wuerde den sozialen Zusammenhalt hier staerken.;EU-Buergerinnen und -buerger duerfen bereits heute an der Kommunalwahl teilnehmen. Durch Einbuergerung von Auslaenderinnen und Auslaendern wird ihnen die Teilnahme auch an der Kommunalwahl ermoeglicht.;Wer hier lebt und Steuern zahlt, soll auch hier waehlen duerfen. Im Uebrigen kann sich das aktive und passive Wahlrecht fuer Auslaenderinnen in den Gemeinden zu einem Baustein der Identifikation und Integration entwickeln. Die Rechtsmeinung, nur deutschen Staatsangehoerigen koenne nach dem Grundgesetz ein Wahlrecht zustehen, ist spaetestens seit dem Zeitpunkt ueberholt, seitdem in Deutschland lebenden EU-Staatsangehoerigen das Kommunalwahlrecht ermoeglicht wurde.;Dies soll nur fuer Buergerinnen und Buerger aus EU-Staaten moeglich sein.;EU-Buerger duerfen bereits heute in jedem EU-Mitgliedstaat an ihrem Hauptwohnsitz an Kommunalwahlen teilnehmen. Generell gilt: Wer waehlen will, sollte sich um die Staatsbuergerschaft bemuehen.;Demokratie setzt Beteiligung und Teilhabe im Alltag voraus. Wer die gleichen Pflichten hat, sollte auch die gleichen Rechte haben. Wir wollen daher, dass aktive und passive Wahlrecht - auf allen Ebenen, nicht nur in den Kommunen, sondern auch bei Landtags- und Bundestagswahlen - fuer alle langfristig in Deutschland lebenden Menschen, damit sie gleichberechtigt die Gesellschaft mitgestalten koennen.
2023;BY;A16;Frauenanteil auf Wahllisten;Bei Landtagswahlen in Bayern sollen die Parteien weiterhin frei entscheiden koennen, wie groß der Frauenanteil auf ihren Listen ist.;In state elections in Bavaria, the parties should continue to decide freely how big the proportion of women is on their lists.;0;1;0;1;1.0;2;Wir werden uns fuer die Entsiegelung von Flaechen einsetzen, die aufgrund von demografischen und wirtschaftlichen Entwicklungen nicht mehr fuer Wohnraum oder andere Nutzungen geeignet sind. Dies wird auch die Flaechen ausgleichen koennen, die wir fuer die Schaffung neuer Wohnungen bebauen muessen. Die Siedlungsentwicklung muss konsequent auf die Nachhaltigkeitsstrategie ausgerichtet werden. Der Flaechenverbrauch muss 2050 bilanziell ausgeglichen sein.;Schleswig-Holstein hat bereits entsprechend strenge gesetzlichen Regelungen, um den Flaechenfraß zu stoppen und naturnahe Flaechen zu schuetzen. Unser Ziel bleibt es, den Verbrauch von 3 haTag auf 1,3 haTag zu senken. Naturnahe Flaechen sind heute bereits als Biotope besonders geschuetzt. Zukuenftig muessen auch weiterhin der Bau von Eigenheimen, Geschosswohnungen und die Gewerbeflaechenentwicklung moeglich sein.;GRUeNE Baupolitik vereint die Ziele Flaechen sparen mit nachhaltigem Bauen. Eine der obersten Leitlinien ist deshalb: Innenverdichtung, Flaechenrecycling und Mehrgeschossbau vor Neuausweisung von Flaechen. Wir haben die Landesbauordnung dahingehend veraendert, dass die Nachverdichtung privilegiert wird. Das werden wir fortfuehren. Den Flaechenverbrauch fuer Siedlung und Verkehr wollen wir bis zum Jahr 2030 auf unter 1,3 Hektar pro Tag senken und bis spaetestens 2050 auf Null reduzieren.;Wir sehen hier keine Notwendigkeit fuer noch mehr Auflagen.;Der Landesentwicklungsplan betont zu Recht das Erfordernis neuer Flaechen fuer Wohnen und Gewerbe. Schleswig-Holstein braucht mehr bezahlbaren Wohnraum und mehr Unternehmen, die sich hier ansiedeln.;Fuer mehr Klimaschutz und Nachhaltigkeit braucht es eine Raumplanung, die weg von Flaechenfraß und Zersiedelung geht und stattdessen die Lebensqualitaet fuer alle in den Mittelpunkt stellt. Dies erfordert mehr Regulierung durch die Behoerden unter Beteiligung der Zivilgesellschaft. Die Interessen der Investoren duerfen dabei nicht im Vordergrund stehen.
2023;BY;A17;Freier Eintritt in Museen;Der Eintritt in die staatlichen Museen in Bayern soll fuer alle frei sein.;Entry to the state museums in Bavaria should be free for everyone.;2;0;1;1;0.0;1;Unser Ziel ist, wieder mehr Krankenhaeuser in oeffentlicher oder kommunaler Traegerschaft zu fuehren. Darum werden wir Kommunen unterstuetzen, die den Weg der Rekommunalisierung gehen wollen.;Die Krankenhausstruktur in Schleswig-Holstein ist eine gute Mischung von Traegern der oeffentlichen, der privaten und der gemeinnuetzigen Hand. Dieser Traegermix funktioniert sehr gut fuer die Versorgung, schafft Konkurrenz und foerdert den Wettbewerb.;Wir sind dafuer, dass Krankenhaeuser in oeffentlicher Hand sind und lehnen Privatisierungen im Gesundheitswesen ab.;Wir wollen keine privaten Krankenhaeuser verstaatlichen, sondern wollen einen fairen Wettbewerb und setzen uns auf der Bundesebene fuer eine notwendige Reform der Krankenhausfinanzierung ein. Schleswig-Holstein ist mittlerweile fuehrend bei den Investitionen in die Krankenhaeuser. Zudem haben wir sehr viel Geld in das landeseigene Universitaetsklinikum investiert, was auch dringend notwendig war.;Die Aufteilung auf oeffentliche, private oder konfessionelle Traeger hat sich im Großen und Ganzen bewaehrt. Die oeffentliche Hand hat jedoch dafuer zu sorgen, dass eine flaechendeckende medizinische Versorgung der Bevoelkerung in Krankenhaeusern gewaehrleistet ist.;Krankenhaeuser sollen nicht Aktiengewinne erwirtschaften, sondern der Gesundheit der Buergerinnen dienen. Krankenhaeuser sollen dementsprechend in kommunaler oder gemeinnuetziger Hand sein. Mit Geld aus dem Bundeshaushalt wollen wir Finanzen bereitstellen, Privatisierungen rueckgaengig zu machen und neue zu verhindern.
2023;BY;A19;Mehr Kliniken fuer Schwangerschaftsabbrueche;Der Freistaat soll sicherstellen, dass mehr Kliniken in Bayern Schwangerschaftsabbrueche anbieten.;The Free State is intended to ensure that more clinics in Bavaria offer abbruing pregnancy.;1;0;1;1;0.0;1;Das Bundesverfassungsgericht hat bestaetigt, dass das sogenannte Containern Diebstahl ist. Es hat aber auch angemahnt, dass es politischer Entscheidung bedarf. Denn der Gesetzgeber entscheidet, was strafbar ist. Im Einzelhandel entstehen ca. 500.000 Tonnen Lebensmittel, die weggeschmissen werden. Dies ist vor dem Hintergrund von Nachhaltigkeit, Klimaschutz und Ernaehrungsgerechtigkeit nur schwer zu ertragen. Deshalb wollen wir rechtliche Rahmenbedingungen fuer das legale Containern schaffen.;Lebensmittelverschwendung ist oekologisch, oekonomisch und ethisch nicht zu verantworten. Allerdings ist auch der gesundheitliche Verbraucherschutz ein hohes Gut und Haftungsfragen des Containerns sind bisher ungeklaert. Es sollen daher stattdessen Anreizsysteme fuer Handel und Gastronomie zur Abgabe von Lebensmitteln an Beduerftige geschaffen werden. Wir setzen uns durch verschiedene Initiativen dafuer ein, die Wertschaetzung fuer unser Essen zu erhoehen .;Im Gegenteil: Wir wollen uns dafuer einsetzen, dass das sog. Containern in aller Regel nicht mehr strafverfolgt wird. Einen strafrechtlich zu sanktionierenden Unrechtsgehalt sehen wir beim Containern nicht. Denn wir erkennen den Missstand im Umgang mit Nahrungsmitteln und setzen uns ausdruecklich dafuer ein, dass genießbares Essen nicht einfach weggeworfen wird. Containern ist dabei die erste wichtige Maßnahme, die es zu legalisieren gilt.;Haltbare Lebensmittel sollten nicht weggeworfen werden muessen. Wir wollen bessere Moeglichkeiten schaffen, um noch verwertbare Lebensmittel nutzen zu koennen.;Auch wenn diese Praxis widersinnig erscheinen mag, wuerde eine Straffreiheit in die Eigentumsverhaeltnisse der Supermarktbetreiber eingreifen. Das Land sollte hier aus prinzipiellen, rechtsstaatlichen Erwaegungen Zurueckhaltung ueben. Es gibt zum Glueck eine Reihe von Institutionen, Firmen und Vereinen, die in Absprache mit Supermaerkten und Restaurants Lebensmittel sammeln und an beduerftige Personen verteilen.;Die Vernichtung von noch essbaren Lebensmitteln ist ein Skandal. Lebensmittel aus dem Muell von Supermaerkten zu entnehmen sollte nicht strafbar und nicht verboten ein. Im Gegenteil: Der Handel sollte dahingehend gesteuert werden, verwendbare Lebensmittel zu spenden.
2023;BY;A20;Keine Grunderwerbsteuer bei Wohneigentum;Fuer den Kauf des ersten selbstgenutzten Wohneigentums soll keine Grunderwerbsteuer erhoben werden.;No real estate transfer tax is to be collected for the purchase of the first self -used residential property.;0;1;1;1;1.0;1;Ein Lobbyregister schafft wichtige Transparenz ueber die Einflussnahme auf Parlament und Regierung. Dieses sollte sich jedoch nicht nur auf den Zugang zum Landtag beschraenken. Denn die allermeisten Gesetze werden in den Ministerien verfasst. Diese muessen in einem Lobbyregister miteinbezogen werden.;Im Gegensatz zu anderen Parlamenten ist der Schleswig-Holsteinische Landtag ein sehr offenes Parlament, das vom Besuch der Buergerinnen und Buerger, zahlreichen Ausstellungen und dem freien demokratischen Austausch lebt. Interessenvertreterinnen und -vertreter werden in Ausschuessen des Parlaments fuer die Oeffentlichkeit zugaenglich angehoert. Eingereichte Stellungnahmen sind oeffentlich zugaenglich.;Wir werden uns in der kommenden Legislatur fuer ein Lobbyregister fuer den Schleswig-Holsteinischen Landtag einsetzen, weil es die Transparenz bezueglich externer Einflussnahmen auf die Gesetzgebung erhoeht. In diesem Register soll jede externe Organisation zusammen mit Kenndaten ueber deren Aktivitaeten aufgefuehrt werden, die mit ihren Anliegen gezielt auf Abgeordnete und Fraktionen zugehen.;Transparenz bei Gesetzgebungsverfahren ist uns wichtig und erhoeht die Nachvollziehbarkeit von parlamentarischen Gesetzgebungsprozessen. Fuer den Bundestag macht die Einfuehrung eines Lobbyregisters sicherlich Sinn. Wir werden pruefen, ob dies auch beim Landtag der Fall waere, da es sich hier ja um ein sehr offenes Parlamentsgebaeude handelt, zu dem quasi alle Buergerinnen und Buerger wie auch Verbaende und Vereine Zugang haben.;Transparenz ist elementar. Der Buerger soll erfahren, welche Verbaende etc. ihre Interessen gegenueber den Abgeordneten vorbringen. Die Vorkommnisse um die Maskenbeschaffung haben gezeigt, wie anfaellig manche Politiker fuer Korrumpierung sind;Unbedingt. Der Einfluss des Lobbyismus auf die Politik muss endlich zurueckgedraengt werden. Gesetze duerfen nicht von denen geschrieben werden, die davon profitieren. Korruption und Bestechung, Vorteilsgewaehrung und Vorteilsnahme, Intransparenz und Parteiensponsoring duerfen nicht mehr die Politik bestimmen. Daher wollen wir ein verbindliches, maschinenlesbares und transparentes Lobbyregister einfuehren um Transparenz her zu stellen.
2023;BY;A21;Migrantische Kulturinitiativen;Bayern soll migrantische Kulturinitiativen foerdern.;Bavaria is said to foeren migrant cultural initiatives.;1;2;1;2;0.0;1;Wenn jemandem kein Asyl in Schleswig-Holstein gewaehrt werden kann, muss diese Person abgeschoben werden. Dies gebietet der Rechtsstaat. Doch wer bei uns Freiheit, Sicherheit und Demokratie sucht und keine Straftat begangen hat, darf nicht mit Haft bestraft werden. Wir werden die Abschiebungshaft deswegen so schnell wie moeglich wieder schließen und diese durch eine humane Rueckkehrpolitik ersetzen.;Wir bekennen uns zu unserer humanitaeren Verantwortung und wollen den Menschen helfen, die durch Flucht und Vertreibung bei uns Asyl suchen. Dazu gehoert aber auch, dass die Menschen, die keine Bleibeperspektive in unserem Land haben, konsequent in ihre Heimatlaender zurueckgefuehrt werden.;Der jeweilige Einzelfall ist durch die Auslaenderbehoerden des Landes vor jeder Abschiebung gruendlich zu ueberpruefen. Wir setzen uns dafuer ein, dass die Behoerden darueber hinaus von sich aus pruefen, ob neben dem Asylverfahren andere Moeglichkeiten fuer ein Aufenthaltsrecht vorliegen, wie zum Beispiel Integrationsleistungen, Arbeitsplatz, Laenge des Aufenthalts in Deutschland und weitere Aspekte.;Der Rechtsstaat muss auch hier durchgesetzt werden. Wer keine Bleibeperspektive hat, muss unser Land wieder verlassen. Wir sind aber auch dafuer, im Zuwanderungsrecht eine Bleibeperspektive durch einen sogenannten Spurwechsel zu ermoeglichen, indem man entsprechende Integrationsleistungen anerkennen lassen kann.;Das entspricht der Rechtslage. Alles andere ist Rechtsbeugung.;Gerade erst ist gezeigt worden, dass viele abgeschobene Asylbewerberinnen verfolgt und hingerichtet wurden. Abschiebungen, insbesondere in Krieg, Verfolgung und Elend lehnen wir daher ab.
